Tipo de Unidade,Unidade,Categoria,racacor,Total
C - Hospitais e Serviços Anexos,HRAC,Pós-Doutorando,Indig,0
C - Hospitais e Serviços Anexos,HRAC,Pós-Doutorando,Pard,0
C - Hospitais e Serviços Anexos,HRAC,Pós-Doutorando,Pret,0
C - Hospitais e Serviços Anexos,HRAC,Pós-Doutorando,N/I,6
C - Hospitais e Serviços Anexos,HU,Graduação,Amar,0
C - Hospitais e Serviços Anexos,HU,Graduação,Bran,0
C - Hospitais e Serviços Anexos,HU,Graduação,Indig,0
C - Hospitais e Serviços Anexos,HU,Graduação,Pard,0
C - Hospitais e Serviços Anexos,HU,Graduação,Pret,0
C - Hospitais e Serviços Anexos,HU,Graduação,N/I,0
C - Hospitais e Serviços Anexos,HU,Pós-Graduação,Amar,0
C - Hospitais e Serviços Anexos,HU,Pós-Graduação,Bran,0
C - Hospitais e Serviços Anexos,HU,Pós-Graduação,Indig,0
C - Hospitais e Serviços Anexos,HU,Pós-Graduação,Pard,0
C - Hospitais e Serviços Anexos,HU,Pós-Graduação,Pret,0
C - Hospitais e Serviços Anexos,HU,Pós-Graduação,N/I,0
C - Hospitais e Serviços Anexos,HU,Pós-Doutorando,Amar,0
C - Hospitais e Serviços Anexos,HU,Pós-Doutorando,Bran,1
C - Hospitais e Serviços Anexos,HU,Pós-Doutorando,Indig,0
C - Hospitais e Serviços Anexos,HU,Pós-Doutorando,Pard,1
C - Hospitais e Serviços Anexos,HU,Pós-Doutorando,Pret,0
C - Hospitais e Serviços Anexos,HU,Pós-Doutorando,N/I,4
D - Museus,MAC,Graduação,Amar,0
D - Museus,MAC,Graduação,Bran,0
D - Museus,MAC,Graduação,Indig,0
D - Museus,MAC,Graduação,Pard,0
D - Museus,MAC,Graduação,Pret,0
D - Museus,MAC,Graduação,N/I,0
D - Museus,MAC,Pós-Graduação,Amar,0
D - Museus,MAC,Pós-Graduação,Bran,0
D - Museus,MAC,Pós-Graduação,Indig,0
D - Museus,MAC,Pós-Graduação,Pard,0
D - Museus,MAC,Pós-Graduação,Pret,0
D - Museus,MAC,Pós-Graduação,N/I,0
D - Museus,MAC,Pós-Doutorando,Amar,0
D - Museus,MAC,Pós-Doutorando,Bran,3
D - Museus,MAC,Pós-Doutorando,Indig,0
D - Museus,MAC,Pós-Doutorando,Pard,0
D - Museus,MAC,Pós-Doutorando,Pret,0
D - Museus,MAC,Pós-Doutorando,N/I,4
D - Museus,MAE,Graduação,Amar,0
D - Museus,MAE,Graduação,Bran,0
D - Museus,MAE,Graduação,Indig,0
D - Museus,MAE,Graduação,Pard,0
D - Museus,MAE,Graduação,Pret,0
D - Museus,MAE,Graduação,N/I,0
D - Museus,MAE,Pós-Graduação,Amar,0
D - Museus,MAE,Pós-Graduação,Bran,24
D - Museus,MAE,Pós-Graduação,Indig,2
D - Museus,MAE,Pós-Graduação,Pard,5
D - Museus,MAE,Pós-Graduação,Pret,1
D - Museus,MAE,Pós-Graduação,N/I,88
D - Museus,MAE,Pós-Doutorando,Amar,0
D - Museus,MAE,Pós-Doutorando,Bran,3
D - Museus,MAE,Pós-Doutorando,Indig,0
D - Museus,MAE,Pós-Doutorando,Pard,1
D - Museus,MAE,Pós-Doutorando,Pret,0
D - Museus,MAE,Pós-Doutorando,N/I,16
D - Museus,MP,Graduação,Amar,0
D - Museus,MP,Graduação,Bran,0
D - Museus,MP,Graduação,Indig,0
D - Museus,MP,Graduação,Pard,0
D - Museus,MP,Graduação,Pret,0
D - Museus,MP,Graduação,N/I,0
D - Museus,MP,Pós-Graduação,Amar,0
D - Museus,MP,Pós-Graduação,Bran,0
D - Museus,MP,Pós-Graduação,Indig,0
D - Museus,MP,Pós-Graduação,Pard,0
D - Museus,MP,Pós-Graduação,Pret,0
D - Museus,MP,Pós-Graduação,N/I,0
D - Museus,MP,Pós-Doutorando,Amar,0
D - Museus,MP,Pós-Doutorando,Bran,5
D - Museus,MP,Pós-Doutorando,Indig,0
D - Museus,MP,Pós-Doutorando,Pard,0
D - Museus,MP,Pós-Doutorando,Pret,0
D - Museus,MP,Pós-Doutorando,N/I,8
D - Museus,MZ,Graduação,Amar,0
D - Museus,MZ,Graduação,Bran,0
D - Museus,MZ,Graduação,Indig,0
D - Museus,MZ,Graduação,Pard,0
D - Museus,MZ,Graduação,Pret,0
D - Museus,MZ,Graduação,N/I,0
D - Museus,MZ,Pós-Graduação,Amar,0
D - Museus,MZ,Pós-Graduação,Bran,10
D - Museus,MZ,Pós-Graduação,Indig,0
D - Museus,MZ,Pós-Graduação,Pard,0
D - Museus,MZ,Pós-Graduação,Pret,1
D - Museus,MZ,Pós-Graduação,N/I,46
D - Museus,MZ,Pós-Doutorando,Amar,1
D - Museus,MZ,Pós-Doutorando,Bran,2
D - Museus,MZ,Pós-Doutorando,Indig,0
D - Museus,MZ,Pós-Doutorando,Pard,0
D - Museus,MZ,Pós-Doutorando,Pret,0
D - Museus,MZ,Pós-Doutorando,N/I,11
F - Entidades Associadas,IDPC,Graduação,Amar,0
F - Entidades Associadas,IDPC,Graduação,Bran,0
F - Entidades Associadas,IDPC,Graduação,Indig,0
F - Entidades Associadas,IDPC,Graduação,Pard,0
F - Entidades Associadas,IDPC,Graduação,Pret,0
F - Entidades Associadas,IDPC,Graduação,N/I,0
F - Entidades Associadas,IDPC,Pós-Graduação,Amar,4
F - Entidades Associadas,IDPC,Pós-Graduação,Bran,66
F - Entidades Associadas,IDPC,Pós-Graduação,Indig,0
F - Entidades Associadas,IDPC,Pós-Graduação,Pard,1
F - Entidades Associadas,IDPC,Pós-Graduação,Pret,0
F - Entidades Associadas,IDPC,Pós-Graduação,N/I,14
F - Entidades Associadas,IDPC,Pós-Doutorando,Amar,0
F - Entidades Associadas,IDPC,Pós-Doutorando,Bran,0
F - Entidades Associadas,IDPC,Pós-Doutorando,Indig,0
F - Entidades Associadas,IDPC,Pós-Doutorando,Pard,0
F - Entidades Associadas,IDPC,Pós-Doutorando,Pret,0
F - Entidades Associadas,IDPC,Pós-Doutorando,N/I,0
F - Entidades Associadas,IPEN,Graduação,Amar,0
F - Entidades Associadas,IPEN,Graduação,Bran,0
F - Entidades Associadas,IPEN,Graduação,Indig,0
F - Entidades Associadas,IPEN,Graduação,Pard,0
F - Entidades Associadas,IPEN,Graduação,Pret,0
F - Entidades Associadas,IPEN,Graduação,N/I,0
F - Entidades Associadas,IPEN,Pós-Graduação,Amar,10
F - Entidades Associadas,IPEN,Pós-Graduação,Bran,142
F - Entidades Associadas,IPEN,Pós-Graduação,Indig,0
F - Entidades Associadas,IPEN,Pós-Graduação,Pard,37
F - Entidades Associadas,IPEN,Pós-Graduação,Pret,11
F - Entidades Associadas,IPEN,Pós-Graduação,N/I,491
F - Entidades Associadas,IPEN,Pós-Doutorando,Amar,0
F - Entidades Associadas,IPEN,Pós-Doutorando,Bran,0
F - Entidades Associadas,IPEN,Pós-Doutorando,Indig,0
F - Entidades Associadas,IPEN,Pós-Doutorando,Pard,0
F - Entidades Associadas,IPEN,Pós-Doutorando,Pret,0
F - Entidades Associadas,IPEN,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Bioenergia,Graduação,Amar,0
G - Programas Conjuntos,Bioenergia,Graduação,Bran,0
G - Programas Conjuntos,Bioenergia,Graduação,Indig,0
G - Programas Conjuntos,Bioenergia,Graduação,Pard,0
G - Programas Conjuntos,Bioenergia,Graduação,Pret,0
G - Programas Conjuntos,Bioenergia,Graduação,N/I,0
G - Programas Conjuntos,Bioenergia,Pós-Graduação,Amar,0
G - Programas Conjuntos,Bioenergia,Pós-Graduação,Bran,13
G - Programas Conjuntos,Bioenergia,Pós-Graduação,Indig,0
G - Programas Conjuntos,Bioenergia,Pós-Graduação,Pard,0
G - Programas Conjuntos,Bioenergia,Pós-Graduação,Pret,0
G - Programas Conjuntos,Bioenergia,Pós-Graduação,N/I,7
G - Programas Conjuntos,Bioenergia,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Bioenergia,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Bioenergia,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Bioenergia,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Bioenergia,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Bioenergia,Pós-Doutorando,N/I,0
G - Programas Conjuntos,EESC e ICMC,Graduação,Amar,15
G - Programas Conjuntos,EESC e ICMC,Graduação,Bran,231
G - Programas Conjuntos,EESC e ICMC,Graduação,Indig,1
G - Programas Conjuntos,EESC e ICMC,Graduação,Pard,51
G - Programas Conjuntos,EESC e ICMC,Graduação,Pret,9
G - Programas Conjuntos,EESC e ICMC,Graduação,N/I,8
G - Programas Conjuntos,EESC e ICMC,Pós-Graduação,Amar,0
G - Programas Conjuntos,EESC e ICMC,Pós-Graduação,Bran,0
G - Programas Conjuntos,EESC e ICMC,Pós-Graduação,Indig,0
G - Programas Conjuntos,EESC e ICMC,Pós-Graduação,Pard,0
G - Programas Conjuntos,EESC e ICMC,Pós-Graduação,Pret,0
G - Programas Conjuntos,EESC e ICMC,Pós-Graduação,N/I,0
G - Programas Conjuntos,EESC e ICMC,Pós-Doutorando,Amar,0
G - Programas Conjuntos,EESC e ICMC,Pós-Doutorando,Bran,0
G - Programas Conjuntos,EESC e ICMC,Pós-Doutorando,Indig,0
G - Programas Conjuntos,EESC e ICMC,Pós-Doutorando,Pard,0
G - Programas Conjuntos,EESC e ICMC,Pós-Doutorando,Pret,0
G - Programas Conjuntos,EESC e ICMC,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Física Méd - IF e FM,Graduação,Amar,1
G - Programas Conjuntos,Física Méd - IF e FM,Graduação,Bran,14
G - Programas Conjuntos,Física Méd - IF e FM,Graduação,Indig,0
G - Programas Conjuntos,Física Méd - IF e FM,Graduação,Pard,10
G - Programas Conjuntos,Física Méd - IF e FM,Graduação,Pret,0
G - Programas Conjuntos,Física Méd - IF e FM,Graduação,N/I,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Graduação,Amar,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Graduação,Bran,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Graduação,Indig,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Graduação,Pard,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Graduação,Pret,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Graduação,N/I,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Física Méd - IF e FM,Pós-Doutorando,N/I,0
G - Programas Conjuntos,FO/EE/FSP,Graduação,Amar,0
G - Programas Conjuntos,FO/EE/FSP,Graduação,Bran,0
G - Programas Conjuntos,FO/EE/FSP,Graduação,Indig,0
G - Programas Conjuntos,FO/EE/FSP,Graduação,Pard,0
G - Programas Conjuntos,FO/EE/FSP,Graduação,Pret,0
G - Programas Conjuntos,FO/EE/FSP,Graduação,N/I,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Graduação,Amar,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Graduação,Bran,30
G - Programas Conjuntos,FO/EE/FSP,Pós-Graduação,Indig,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Graduação,Pard,10
G - Programas Conjuntos,FO/EE/FSP,Pós-Graduação,Pret,4
G - Programas Conjuntos,FO/EE/FSP,Pós-Graduação,N/I,14
G - Programas Conjuntos,FO/EE/FSP,Pós-Doutorando,Amar,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Doutorando,Bran,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Doutorando,Indig,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Doutorando,Pard,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Doutorando,Pret,0
G - Programas Conjuntos,FO/EE/FSP,Pós-Doutorando,N/I,0
G - Programas Conjuntos,ICMC-UFSCar,Graduação,Amar,0
G - Programas Conjuntos,ICMC-UFSCar,Graduação,Bran,0
G - Programas Conjuntos,ICMC-UFSCar,Graduação,Indig,0
G - Programas Conjuntos,ICMC-UFSCar,Graduação,Pard,0
G - Programas Conjuntos,ICMC-UFSCar,Graduação,Pret,0
G - Programas Conjuntos,ICMC-UFSCar,Graduação,N/I,0
G - Programas Conjuntos,ICMC-UFSCar,Pós-Graduação,Amar,6
G - Programas Conjuntos,ICMC-UFSCar,Pós-Graduação,Bran,73
G - Programas Conjuntos,ICMC-UFSCar,Pós-Graduação,Indig,1
G - Programas Conjuntos,ICMC-UFSCar,Pós-Graduação,Pard,27
G - Programas Conjuntos,ICMC-UFSCar,Pós-Graduação,Pret,8
G - Programas Conjuntos,ICMC-UFSCar,Pós-Graduação,N/I,9
G - Programas Conjuntos,ICMC-UFSCar,Pós-Doutorando,Amar,0
G - Programas Conjuntos,ICMC-UFSCar,Pós-Doutorando,Bran,0
G - Programas Conjuntos,ICMC-UFSCar,Pós-Doutorando,Indig,0
G - Programas Conjuntos,ICMC-UFSCar,Pós-Doutorando,Pard,0
G - Programas Conjuntos,ICMC-UFSCar,Pós-Doutorando,Pret,0
G - Programas Conjuntos,ICMC-UFSCar,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Graduação,Amar,1
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Graduação,Bran,35
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Graduação,Pard,3
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Graduação,N/I,17
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Bioengenharia,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Bioinformática,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Bioinformática,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Bioinformática,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Bioinformática,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Bioinformática,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Bioinformática,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Graduação,Amar,4
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Graduação,Bran,36
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Graduação,Pard,6
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Graduação,Pret,1
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Graduação,N/I,110
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Bioinformática,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Graduação,Amar,2
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Graduação,Bran,25
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Graduação,Pard,6
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Graduação,Pret,3
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Graduação,N/I,140
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Biotecnologia,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Graduação,Amar,1
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Graduação,Bran,53
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Graduação,Pard,5
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Graduação,Pret,1
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Graduação,N/I,30
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Ecologia Aplicada,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Enfermagem,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Enfermagem,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Enfermagem,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Enfermagem,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Enfermagem,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Enfermagem,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Graduação,Amar,3
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Graduação,Bran,46
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Graduação,Pard,7
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Graduação,Pret,4
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Graduação,N/I,85
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Enfermagem,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Graduação,Amar,6
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Graduação,Bran,95
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Graduação,Pard,26
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Graduação,Pret,6
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Graduação,N/I,145
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Ensino de Ciências,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Graduação,Amar,1
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Graduação,Bran,32
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Graduação,Pard,5
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Graduação,Pret,6
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Graduação,N/I,115
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Estética e História da Arte,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Graduação,Amar,1
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Graduação,Bran,36
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Graduação,Pard,2
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Graduação,Pret,2
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Graduação,N/I,230
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Integração da América Latina,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades em Museologia,Graduação,Amar,0
G - Programas Conjuntos,Interunidades em Museologia,Graduação,Bran,0
G - Programas Conjuntos,Interunidades em Museologia,Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Museologia,Graduação,Pard,0
G - Programas Conjuntos,Interunidades em Museologia,Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Museologia,Graduação,N/I,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Graduação,Amar,1
G - Programas Conjuntos,Interunidades em Museologia,Pós-Graduação,Bran,26
G - Programas Conjuntos,Interunidades em Museologia,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Graduação,Pard,4
G - Programas Conjuntos,Interunidades em Museologia,Pós-Graduação,Pret,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Graduação,N/I,59
G - Programas Conjuntos,Interunidades em Museologia,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades em Museologia,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Graduação,Amar,8
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Graduação,Bran,118
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Graduação,Indig,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Graduação,Pard,16
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Graduação,Pret,7
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Graduação,N/I,11
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Graduação,Amar,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Graduação,Bran,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Graduação,Indig,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Graduação,Pard,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Graduação,Pret,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Graduação,N/I,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Doutorando,Indig,0
